"","Link","Anchor Text","grp"
"33","https://books.google.co.uk/books?id=2SNnAQAAQBAJ&pg=PA40&lpg=PA40&dq=(management+OR+control+OR+cull+OR+eradicate+OR+exterminate+OR+extermination)+AND+(attitude+OR+value+OR+perception+OR+response+OR+reaction+OR+opinion+OR+accept+OR+belief+OR+preference)+AND+(mammal+OR+bird+OR+reptile+OR+amphibian+OR+vertebrate+OR+wildlife)&source=bl&ots=t7stCnTk8v&sig=IB3misI4_9rFy57fNHIdXz_0j6w&hl=en&sa=X&ved=0ahUKEwiU8aDR-L3XAhULPVAKHV2wDZMQ6AEIXTAI","wildlife management and conservation: contemporary principles and ...","A_An_grey"
"34","https://www.rspb.org.uk/ourwork/conservation/advice/gorse/","gorse | common gorse","A_An_grey"
"35","https://www.indeed.co.uk/Wildlife-Control-jobs","wildlife control jobs - november 2017 | indeed.co.uk","A_An_grey"
"36","https://academic.oup.com/bioscience/article/56/2/144/274023","ethics for wildlife conservation: overcoming the human–nature ...","A_An_grey"
"37","http://aep.alberta.ca/fish-wildlife/wildlife-management/default.aspx","wildlife management | aep - environment and parks","A_An_grey"
"38","https://birdcontrolgroup.com/real-estate/","bird control group: adding value to real estate","A_An_grey"
"39","https://www.bird-rescue.org/about/our-team.aspx","international bird rescue - about - our team - staff and response team","A_An_grey"
"40","https://www.fws.gov/partners/docs/farmbill/fwfball.pdf","fish and wildlife response to farm bill conservation practices","A_An_grey"
"41","https://www.eliminatesolutions.co.uk/falconry-response-west-lothian/","bird control | falconry response west lothian scotland - eliminate ltd","A_An_grey"
"42","https://www.theguardian.com/environment/2016/aug/11/balkan-wildlife-faces-extinction-threat-from-border-fence-to-control-migrants","balkan wildlife faces extinction threat from border fence to control ...","A_An_grey"
"43","http://dpipwe.tas.gov.au/wildlife-management/marine-conservation-program/marine-mammal-incident-response","marine mammal incident response","A_An_grey"
"44","https://www.wildlifevictoria.org.au/","wildlife victoria: australian wildlife emergency response","A_An_grey"
"45","http://journals.plos.org/plosone/article?id=10.1371/journal.pone.0165070","breeding early-successional bird response to forest harvests","A_An_grey"
"46","https://www.ecohealthalliance.org/program/iucn-ssc-whsg","iucn ssc wildlife health specialist group - ecohealth alliance","A_An_grey"
"47","http://eastyorkshirepestcontrol.co.uk/Bird-Control.html","east yorkshire pest control | bird of prey pest control | falconry ...","A_An_grey"
"48","https://www.aphis.usda.gov/aphis/ourfocus/wildlifedamage/SA_Program_Overview","usda aphis | wildlife services","A_An_grey"
"49","http://www.north-slope.org/departments/wildlife-management/wildlife-emergency-response","wildlife emergency response | the north slope borough","A_An_grey"
"50","http://www.wcasrock.org/index.php/response-enforcement/wildlife","wildlife | winnebago county animal services","A_An_grey"
"51","https://www.britannica.com/animal/reptile","reptile | animal | britannica.com","A_An_grey"
"52","http://search.ndltd.org/show.php?id=oai%3Aunion.ndltd.org%3AADTP%2F245081&back=http%3A%2F%2Fsearch.ndltd.org%2Fsearch.php%3Fq%3D%2528manage%252A%2BOR%2Bcontrol%252A%2BOR%2Bcull%252A%2BOR%2Beradicat%252A%2BOR%2Bexterminat%252A%2529%2BAND%2B%2528attitude%252A%2BOR%2Bvalue%252A%2BOR%2Bperception%252A%2BOR%2Bresponse%252A%2BOR%2Breaction%252A%2BOR%2Bopinion%252A%2BOR%2Baccept%252A%2BOR%2Bbelief%252A%2BOR%2Bpreference%252A%2529%2BAND%2B%2528mammal%2BOR%2Bbird%2BOR%2Breptile%2BOR%2Bamphibian%2BOR%2Bvertebrate%2BOR%2Bwildlife%2529%26start%3D10","behavioural ecology of the southern emu-wren (stipiturus malachurus)","A_An_grey"
"53","http://search.ndltd.org/show.php?id=oai%3Aunion.ndltd.org%3Abl.uk%2Foai%3Aethos.bl.uk%3A692308&back=http%3A%2F%2Fsearch.ndltd.org%2Fsearch.php%3Fq%3D%2528manage%252A%2BOR%2Bcontrol%252A%2BOR%2Bcull%252A%2BOR%2Beradicat%252A%2BOR%2Bexterminat%252A%2529%2BAND%2B%2528attitude%252A%2BOR%2Bvalue%252A%2BOR%2Bperception%252A%2BOR%2Bresponse%252A%2BOR%2Breaction%252A%2BOR%2Bopinion%252A%2BOR%2Baccept%252A%2BOR%2Bbelief%252A%2BOR%2Bpreference%252A%2529%2BAND%2B%2528mammal%2BOR%2Bbird%2BOR%2Breptile%2BOR%2Bamphibian%2BOR%2Bvertebrate%2BOR%2Bwildlife%2529%26start%3D10","diversity and structure of bird and mammal communities in the semiarid chaco region : response to agricultural practices and landscape alterations","A_An_grey"
"54","http://search.ndltd.org/show.php?id=oai%3Aunion.ndltd.org%3Aarizona.edu%2Foai%3Aarizona.openrepository.com%3A10150%2F292677&back=http%3A%2F%2Fsearch.ndltd.org%2Fsearch.php%3Fq%3D%2528manage%252A%2BOR%2Bcontrol%252A%2BOR%2Bcull%252A%2BOR%2Beradicat%252A%2BOR%2Bexterminat%252A%2529%2BAND%2B%2528attitude%252A%2BOR%2Bvalue%252A%2BOR%2Bperception%252A%2BOR%2Bresponse%252A%2BOR%2Breaction%252A%2BOR%2Bopinion%252A%2BOR%2Baccept%252A%2BOR%2Bbelief%252A%2BOR%2Bpreference%252A%2529%2BAND%2B%2528mammal%2BOR%2Bbird%2BOR%2Breptile%2BOR%2Bamphibian%2BOR%2Bvertebrate%2BOR%2Bwildlife%2529%26start%3D10","do red squirrel middens promote vertebrate species diversity?","A_An_grey"
"55","http://search.ndltd.org/show.php?id=oai%3Aunion.ndltd.org%3Anetd.ac.za%2Foai%3Aunion.ndltd.org%3Aukzn%2Foai%3Ahttp%3A%2F%2Fresearchspace.ukzn.ac.za%3A10413%2F2717&back=http%3A%2F%2Fsearch.ndltd.org%2Fsearch.php%3Fq%3D%2528manage%2A%2BOR%2Bcontrol%2A%2BOR%2Bcull%2A%2BOR%2Beradicat%2A%2BOR%2Bexterminat%2A%2529%2BAND%2B%2528attitude%2A%2BOR%2Bvalue%2A%2BOR%2Bperception%2A%2BOR%2Bresponse%2A%2BOR%2Breaction%2A%2BOR%2Bopinion%2A%2BOR%2Baccept%2A%2BOR%2Bbelief%2A%2BOR%2Bpreference%2A%2529%2BAND%2B%2528mammal%2BOR%2Bbird%2BOR%2Breptile%2BOR%2Bamphibian%2BOR%2Bvertebrate%2BOR%2Bwildlife%2529","wildlife rehabilitation in south africa.","A_An_grey"
"56","http://search.ndltd.org/show.php?id=oai%3Aunion.ndltd.org%3AUTAHS%2Foai%3Adigitalcommons.usu.edu%3Aetd-4215&back=http%3A%2F%2Fsearch.ndltd.org%2Fsearch.php%3Fq%3D%2528manage%2A%2BOR%2Bcontrol%2A%2BOR%2Bcull%2A%2BOR%2Beradicat%2A%2BOR%2Bexterminat%2A%2529%2BAND%2B%2528attitude%2A%2BOR%2Bvalue%2A%2BOR%2Bperception%2A%2BOR%2Bresponse%2A%2BOR%2Breaction%2A%2BOR%2Bopinion%2A%2BOR%2Baccept%2A%2BOR%2Bbelief%2A%2BOR%2Bpreference%2A%2529%2BAND%2B%2528mammal%2BOR%2Bbird%2BOR%2Breptile%2BOR%2Bamphibian%2BOR%2Bvertebrate%2BOR%2Bwildlife%2529","relationships between terrestrial vertebrate fauna and selected coniferous forest habitat types on the north slope of the uinta mountains","A_An_grey"
"57","http://search.ndltd.org/show.php?id=oai%3Aunion.ndltd.org%3Aarizona.edu%2Foai%3Aarizona.openrepository.com%3A10150%2F298419&back=http%3A%2F%2Fsearch.ndltd.org%2Fsearch.php%3Fq%3D%2528manage%252A%2BOR%2Bcontrol%252A%2BOR%2Bcull%252A%2BOR%2Beradicat%252A%2BOR%2Bexterminat%252A%2529%2BAND%2B%2528attitude%252A%2BOR%2Bvalue%252A%2BOR%2Bperception%252A%2BOR%2Bresponse%252A%2BOR%2Breaction%252A%2BOR%2Bopinion%252A%2BOR%2Baccept%252A%2BOR%2Bbelief%252A%2BOR%2Bpreference%252A%2529%2BAND%2B%2528mammal%2BOR%2Bbird%2BOR%2Breptile%2BOR%2Bamphibian%2BOR%2Bvertebrate%2BOR%2Bwildlife%2529%26start%3D20","bird-watchers'  hunters'  and wildlife professionals' beliefs about the importance and management of wildlife","A_An_grey"
"58","http://search.ndltd.org/show.php?id=oai%3Aunion.ndltd.org%3AADTP%2F225952&back=http%3A%2F%2Fsearch.ndltd.org%2Fsearch.php%3Fq%3D%2528manage%252A%2BOR%2Bcontrol%252A%2BOR%2Bcull%252A%2BOR%2Beradicat%252A%2BOR%2Bexterminat%252A%2529%2BAND%2B%2528attitude%252A%2BOR%2Bvalue%252A%2BOR%2Bperception%252A%2BOR%2Bresponse%252A%2BOR%2Breaction%252A%2BOR%2Bopinion%252A%2BOR%2Baccept%252A%2BOR%2Bbelief%252A%2BOR%2Bpreference%252A%2529%2BAND%2B%2528mammal%2BOR%2Bbird%2BOR%2Breptile%2BOR%2Bamphibian%2BOR%2Bvertebrate%2BOR%2Bwildlife%2529%26start%3D20","efficiency of techniques for post-translocation monitoring of the duvaucel's gecko (hoplodactylus duvaucelii) and evidence of native avian predation on lizards : a thesis submitted in partial fulfillment of the requirements for the degree of master of science in conservation biology","A_An_grey"
"59","http://search.ndltd.org/show.php?id=oai%3Aunion.ndltd.org%3AVTETD%2Foai%3AVTETD%3Aetd-10042004-085130&back=http%3A%2F%2Fsearch.ndltd.org%2Fsearch.php%3Fq%3D%2528manage%252A%2BOR%2Bcontrol%252A%2BOR%2Bcull%252A%2BOR%2Beradicat%252A%2BOR%2Bexterminat%252A%2529%2BAND%2B%2528attitude%252A%2BOR%2Bvalue%252A%2BOR%2Bperception%252A%2BOR%2Bresponse%252A%2BOR%2Breaction%252A%2BOR%2Bopinion%252A%2BOR%2Baccept%252A%2BOR%2Bbelief%252A%2BOR%2Bpreference%252A%2529%2BAND%2B%2528mammal%2BOR%2Bbird%2BOR%2Breptile%2BOR%2Bamphibian%2BOR%2Bvertebrate%2BOR%2Bwildlife%2529%26start%3D30","habitat relationships  and first-year responses to clearcutting in a central appalachian industrial forest","A_An_grey"
"60","http://search.ndltd.org/show.php?id=oai%3Aunion.ndltd.org%3ALSU%2Foai%3Aetd.lsu.edu%3Aetd-0709103-132124&back=http%3A%2F%2Fsearch.ndltd.org%2Fsearch.php%3Fq%3D%2528manage%252A%2BOR%2Bcontrol%252A%2BOR%2Bcull%252A%2BOR%2Beradicat%252A%2BOR%2Bexterminat%252A%2529%2BAND%2B%2528attitude%252A%2BOR%2Bvalue%252A%2BOR%2Bperception%252A%2BOR%2Bresponse%252A%2BOR%2Breaction%252A%2BOR%2Bopinion%252A%2BOR%2Baccept%252A%2BOR%2Bbelief%252A%2BOR%2Bpreference%252A%2529%2BAND%2B%2528mammal%2BOR%2Bbird%2BOR%2Breptile%2BOR%2Bamphibian%2BOR%2Bvertebrate%2BOR%2Bwildlife%2529%26start%3D40","effects of selective herbicide application on vegetation and invertebrates for northern bobwhite  and small mammal communities within managed pine forests","A_An_grey"
"61","http://search.ndltd.org/show.php?id=oai%3Aunion.ndltd.org%3AMSSTATE%2Foai%3Alibrary.msstate.edu%3Aetd-07202015-145409&back=http%3A%2F%2Fsearch.ndltd.org%2Fsearch.php%3Fq%3D%2528manage%252A%2BOR%2Bcontrol%252A%2BOR%2Bcull%252A%2BOR%2Beradicat%252A%2BOR%2Bexterminat%252A%2529%2BAND%2B%2528attitude%252A%2BOR%2Bvalue%252A%2BOR%2Bperception%252A%2BOR%2Bresponse%252A%2BOR%2Breaction%252A%2BOR%2Bopinion%252A%2BOR%2Baccept%252A%2BOR%2Bbelief%252A%2BOR%2Bpreference%252A%2529%2BAND%2B%2528mammal%2BOR%2Bbird%2BOR%2Breptile%2BOR%2Bamphibian%2BOR%2Bvertebrate%2BOR%2Bwildlife%2529%26start%3D40","implications of stand adjacency and edge for birds in a managed forest ecosystem","A_An_grey"
"62","http://search.ndltd.org/show.php?id=oai%3Aunion.ndltd.org%3AKSU%2Foai%3Akrex.k-state.edu%3A2097%2F13345&back=http%3A%2F%2Fsearch.ndltd.org%2Fsearch.php%3Fq%3D%2528manage%252A%2BOR%2Bcontrol%252A%2BOR%2Bcull%252A%2BOR%2Beradicat%252A%2BOR%2Bexterminat%252A%2529%2BAND%2B%2528attitude%252A%2BOR%2Bvalue%252A%2BOR%2Bperception%252A%2BOR%2Bresponse%252A%2BOR%2Breaction%252A%2BOR%2Bopinion%252A%2BOR%2Baccept%252A%2BOR%2Bbelief%252A%2BOR%2Bpreference%252A%2529%2BAND%2B%2528mammal%2BOR%2Bbird%2BOR%2Breptile%2BOR%2Bamphibian%2BOR%2Bvertebrate%2BOR%2Bwildlife%2529%26start%3D50","small mammals in disturbed tallgrass prairie landscapes","A_An_grey"
"63","http://search.ndltd.org/show.php?id=oai%3Aunion.ndltd.org%3AADTP%2F288581&back=http%3A%2F%2Fsearch.ndltd.org%2Fsearch.php%3Fq%3D%2528manage%252A%2BOR%2Bcontrol%252A%2BOR%2Bcull%252A%2BOR%2Beradicat%252A%2BOR%2Bexterminat%252A%2529%2BAND%2B%2528attitude%252A%2BOR%2Bvalue%252A%2BOR%2Bperception%252A%2BOR%2Bresponse%252A%2BOR%2Breaction%252A%2BOR%2Bopinion%252A%2BOR%2Baccept%252A%2BOR%2Bbelief%252A%2BOR%2Bpreference%252A%2529%2BAND%2B%2528mammal%2BOR%2Bbird%2BOR%2Breptile%2BOR%2Bamphibian%2BOR%2Bvertebrate%2BOR%2Bwildlife%2529%26start%3D50","the impact of isolation from mammalian predators on the anti-predator behaviours of the north island robin (petroica longipes) : a thesis presented in partial fulfilment of the requirements for the degree of master of science in conservation biology at massey university","A_An_grey"
"64","http://search.ndltd.org/show.php?id=oai%3Aunion.ndltd.org%3APROQUEST%2Foai%3Apqdtoai.proquest.com%3A3623546&back=http%3A%2F%2Fsearch.ndltd.org%2Fsearch.php%3Fq%3D%2528manage%252A%2BOR%2Bcontrol%252A%2BOR%2Bcull%252A%2BOR%2Beradicat%252A%2BOR%2Bexterminat%252A%2529%2BAND%2B%2528attitude%252A%2BOR%2Bvalue%252A%2BOR%2Bperception%252A%2BOR%2Bresponse%252A%2BOR%2Breaction%252A%2BOR%2Bopinion%252A%2BOR%2Baccept%252A%2BOR%2Bbelief%252A%2BOR%2Bpreference%252A%2529%2BAND%2B%2528mammal%2BOR%2Bbird%2BOR%2Breptile%2BOR%2Bamphibian%2BOR%2Bvertebrate%2BOR%2Bwildlife%2529%26start%3D70","linking shorebird and marsh bird habitat use to water management in anthropogenic and natural wetlands in the colorado river delta","A_An_grey"
"65","http://search.ndltd.org/show.php?id=oai%3Aunion.ndltd.org%3AIBICT%2Foai%3Aagregador.ibict.br.BDTD_UFS%3Aoai%3Abdtd.ufs.br%3Atede%2F1190&back=http%3A%2F%2Fsearch.ndltd.org%2Fsearch.php%3Fq%3D%2528manage%252A%2BOR%2Bcontrol%252A%2BOR%2Bcull%252A%2BOR%2Beradicat%252A%2BOR%2Bexterminat%252A%2529%2BAND%2B%2528attitude%252A%2BOR%2Bvalue%252A%2BOR%2Bperception%252A%2BOR%2Bresponse%252A%2BOR%2Breaction%252A%2BOR%2Bopinion%252A%2BOR%2Baccept%252A%2BOR%2Bbelief%252A%2BOR%2Bpreference%252A%2529%2BAND%2B%2528mammal%2BOR%2Bbird%2BOR%2Breptile%2BOR%2Bamphibian%2BOR%2Bvertebrate%2BOR%2Bwildlife%2529%26start%3D70","sustentabilidade das comunidades de aves em duas áreas protegidas do estado de sergipe sustainability of the bird communities in two protected areas in the brazilian state of sergipe","A_An_grey"
"66","http://search.ndltd.org/show.php?id=oai%3Aunion.ndltd.org%3AVTETD%2Foai%3AVTETD%3Aetd-10302007-123149&back=http%3A%2F%2Fsearch.ndltd.org%2Fsearch.php%3Fq%3D%2528manage%252A%2BOR%2Bcontrol%252A%2BOR%2Bcull%252A%2BOR%2Beradicat%252A%2BOR%2Bexterminat%252A%2529%2BAND%2B%2528attitude%252A%2BOR%2Bvalue%252A%2BOR%2Bperception%252A%2BOR%2Bresponse%252A%2BOR%2Breaction%252A%2BOR%2Bopinion%252A%2BOR%2Baccept%252A%2BOR%2Bbelief%252A%2BOR%2Bpreference%252A%2529%2BAND%2B%2528mammal%2BOR%2Bbird%2BOR%2Breptile%2BOR%2Bamphibian%2BOR%2Bvertebrate%2BOR%2Bwildlife%2529%26start%3D70","the reciprocal influence of trematode parasites and malathion on developing pickerel frogs (rana palustris)","A_An_grey"
"67","http://search.ndltd.org/show.php?id=oai%3Aunion.ndltd.org%3Auvic.ca%2Foai%3Adspace.library.uvic.ca%3A1828%2F5069&back=http%3A%2F%2Fsearch.ndltd.org%2Fsearch.php%3Fq%3D%2528manage%252A%2BOR%2Bcontrol%252A%2BOR%2Bcull%252A%2BOR%2Beradicat%252A%2BOR%2Bexterminat%252A%2529%2BAND%2B%2528attitude%252A%2BOR%2Bvalue%252A%2BOR%2Bperception%252A%2BOR%2Bresponse%252A%2BOR%2Breaction%252A%2BOR%2Bopinion%252A%2BOR%2Baccept%252A%2BOR%2Bbelief%252A%2BOR%2Bpreference%252A%2529%2BAND%2B%2528mammal%2BOR%2Bbird%2BOR%2Breptile%2BOR%2Bamphibian%2BOR%2Bvertebrate%2BOR%2Bwildlife%2529%26start%3D90","thyroid hormone disrupting effects of municipal wastewater","A_An_grey"
"68","http://search.ndltd.org/show.php?id=oai%3Aunion.ndltd.org%3AMONTANA%2Foai%3Aetd.lib.umt.edu%3Aetd-09302008-161217&back=http%3A%2F%2Fsearch.ndltd.org%2Fsearch.php%3Fq%3D%2528manage%252A%2BOR%2Bcontrol%252A%2BOR%2Bcull%252A%2BOR%2Beradicat%252A%2BOR%2Bexterminat%252A%2529%2BAND%2B%2528attitude%252A%2BOR%2Bvalue%252A%2BOR%2Bperception%252A%2BOR%2Bresponse%252A%2BOR%2Breaction%252A%2BOR%2Bopinion%252A%2BOR%2Baccept%252A%2BOR%2Bbelief%252A%2BOR%2Bpreference%252A%2529%2BAND%2B%2528mammal%2BOR%2Bbird%2BOR%2Breptile%2BOR%2Bamphibian%2BOR%2Bvertebrate%2BOR%2Bwildlife%2529%26start%3D80","greater sage-grouse response to coal-bed natural gas development and west nile virus in the powder river basin","A_An_grey"
"69","http://search.ndltd.org/show.php?id=oai%3Aunion.ndltd.org%3Abl.uk%2Foai%3Aethos.bl.uk%3A563580&back=http%3A%2F%2Fsearch.ndltd.org%2Fsearch.php%3Fq%3D%2528manage%252A%2BOR%2Bcontrol%252A%2BOR%2Bcull%252A%2BOR%2Beradicat%252A%2BOR%2Bexterminat%252A%2529%2BAND%2B%2528attitude%252A%2BOR%2Bvalue%252A%2BOR%2Bperception%252A%2BOR%2Bresponse%252A%2BOR%2Breaction%252A%2BOR%2Bopinion%252A%2BOR%2Baccept%252A%2BOR%2Bbelief%252A%2BOR%2Bpreference%252A%2529%2BAND%2B%2528mammal%2BOR%2Bbird%2BOR%2Breptile%2BOR%2Bamphibian%2BOR%2Bvertebrate%2BOR%2Bwildlife%2529%26start%3D80","parasites and life history variation in a wild mammal","A_An_grey"
"70","http://search.ndltd.org/show.php?id=oai%3Aunion.ndltd.org%3Abl.uk%2Foai%3Aethos.bl.uk%3A655377&back=http%3A%2F%2Fsearch.ndltd.org%2Fsearch.php%3Fq%3D%2528manage%252A%2BOR%2Bcontrol%252A%2BOR%2Bcull%252A%2BOR%2Beradicat%252A%2BOR%2Bexterminat%252A%2529%2BAND%2B%2528attitude%252A%2BOR%2Bvalue%252A%2BOR%2Bperception%252A%2BOR%2Bresponse%252A%2BOR%2Breaction%252A%2BOR%2Bopinion%252A%2BOR%2Baccept%252A%2BOR%2Bbelief%252A%2BOR%2Bpreference%252A%2529%2BAND%2B%2528mammal%2BOR%2Bbird%2BOR%2Breptile%2BOR%2Bamphibian%2BOR%2Bvertebrate%2BOR%2Bwildlife%2529%26start%3D80","spatially-explicit modelling of habitat permeability for mammalian wildlife","A_An_grey"
"71","http://hdl.handle.net/2346/46991","wildlife rehabilitation centers: survey of rehabilitators’ attitudes, motivations, and knowledge & study of animal admittance to the south plains wildlife rehabilitation center.","A_An_grey"
"72","http://hdl.handle.net/10523/4688","detecting frogs as prey in the diets of introduced mammals .","A_An_grey"
"73","http://scholarworks.montana.edu/xmlui/handle/1/1904","avian community response to a mountain pine beetle epidemic.","A_An_grey"
"74","http://purl.galileo.usg.edu/uga_etd/todd_brian_d_200805_phd","effects of forest harvesting on reptiles and amphibians of the southeastern united states.","A_An_grey"
"75","http://rave.ohiolink.edu/etdc/view?acc_num=osu1492685290070103","the role of forest composition on pool-breeding amphibians: colonization, larval communities, and connectivity.","A_An_grey"
"76","http://pqdtopen.proquest.com/#viewpdf?dispub=10268262","evaluation of maximum entropy models for assessing the influence of restoration scenarios on coastal wildlife populations.","A_An_grey"
"77","http://purl.umn.edu/104610","effects of rotational grazing on grassland songbirds on u.s. dairy farms.","A_An_grey"
"78","http://handle.unsw.edu.au/1959.4/52685","smuggling snakes: a study on the global trade of green pythons (morelia viridis).","A_An_grey"
"79","https://digital.library.txstate.edu/handle/10877/6273 ","impacts of low, moderate, and high severity fire on herpetofauna and their habitat in a southern usa mixed pine/hardwood forest.","A_An_grey"
"80","http://scholarworks.umt.edu/etd/914","state-wide assessment of status, predicted distribution, and landscape-level habitat suitability of amphibians and reptiles in montana.","A_An_grey"
"81","https://digital.library.txstate.edu/handle/10877/4151","temporal and spatial trends of the amphibians, reptiles, and mammals of the relict ottine wetlands","A_An_grey"
"82","http://hdl.handle.net/11343/115191","contrasting population responses of ecologically-similar sympatric species to multiple threatening processes.","A_An_grey"
"83","http://kar.kent.ac.uk/48581/","reconciling conservation and development in madagascar's rapidly-expanding protected area system.","A_An_grey"
"84","http://rave.ohiolink.edu/etdc/view?acc_num=bgsu1435688702","survival and growth responses of lithobates pipiens tadpoles to anherbicide and an algaecide used to control aquatic invasive plants.","A_An_grey"
"85","https://ueaeprints.uea.ac.uk/36341/","avian influenza, the wild bird trade and local livelihoods : an interdisciplinary and mixed-methods approach.","A_An_grey"
"86","http://ufdc.ufl.edu/UFE0043777","small mammal response to food, fire, herbicide and predation in longleaf pine ecosystem.","A_An_grey"
"87","http://ufdc.ufl.edu/UFE0043559","ecological and human dimensions of the monk parakeet damage to crops in argentina.","A_An_grey"
"88","http://pqdtopen.proquest.com/#viewpdf?dispub=3339325","sage-grouse and energy development| integrating science with conservation planning to reduce impacts.","A_An_grey"
"89","http://scholarworks.umt.edu/etd/4378","effects of road-stream crossings on populations of the idaho giant salamander (dicamptodon aterrimus).","A_An_grey"
"90","http://ufdc.ufl.edu/UFE0042234","effects of mammalian predator exclusion, supplemental feeding, and prescribed fire on small mammal populations in a longleaf pine ecosystem","A_An_grey"
"91","http://pqdtopen.proquest.com/#viewpdf?dispub=1555182","variability in delta13c and delta 15n values of steller sea lion pup vibrissae| implications for diet and foraging studies.","A_An_grey"
"92","https://naldc.nal.usda.gov/download/27787/PDF","animal preferences and acceptability of wildlife management ...","A_An_grey"
"93","https://naldc.nal.usda.gov/download/39031/PDF","evaluation of bird response to propane exploders in an airport ...","A_An_grey"
"94","https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4592493/","urban and rural habitats differ in number and type of bird feeders ...","A_An_grey"
"95","http://www.zora.uzh.ch/136936/1/Grant_et_al-2017-Frontiers_in_Ecology_and_the_Environment.pdf","using decision analysis to support proactive management of ...","A_An_grey"
"96","http://conservancy.umn.edu/handle/11299/183571","breeding bird response to partially harvested riparian management zones","A_An_grey"
