"","Link","Anchor Text","grp"
"57","http://search.ndltd.org/show.php?id=oai%3Aunion.ndltd.org%3ALSU%2Foai%3Aetd.lsu.edu%3Aetd-0407103-142502&back=http%3A%2F%2Fsearch.ndltd.org%2Fsearch.php%3Fq%3D%2528manage%252A%2BOR%2Bcontrol%252A%2BOR%2Bcull%252A%2BOR%2Beradicat%252A%2BOR%2Bexterminat%252A%2529%2BAND%2B%2528attitude%252A%2BOR%2Bvalue%252A%2BOR%2Bperception%252A%2BOR%2Bresponse%252A%2BOR%2Breaction%252A%2BOR%2Bopinion%252A%2BOR%2Baccept%252A%2BOR%2Bbelief%252A%2BOR%2Bpreference%252A%2529%2BAND%2B%2528mammal%2BOR%2Bbird%2BOR%2Breptile%2BOR%2Bamphibian%2BOR%2Bvertebrate%2BOR%2Bwildlife%2529%26start%3D40","experimental predator removal: a response in small mammal communities and relations to duck nest success","A_T_grey"
"58","http://search.ndltd.org/show.php?id=oai%3Aunion.ndltd.org%3ATDX_UAB%2Foai%3Awww.tdx.cat%3A10803%2F117437&back=http%3A%2F%2Fsearch.ndltd.org%2Fsearch.php%3Fq%3D%2528manage%252A%2BOR%2Bcontrol%252A%2BOR%2Bcull%252A%2BOR%2Beradicat%252A%2BOR%2Bexterminat%252A%2529%2BAND%2B%2528attitude%252A%2BOR%2Bvalue%252A%2BOR%2Bperception%252A%2BOR%2Bresponse%252A%2BOR%2Breaction%252A%2BOR%2Bopinion%252A%2BOR%2Baccept%252A%2BOR%2Bbelief%252A%2BOR%2Bpreference%252A%2529%2BAND%2B%2528mammal%2BOR%2Bbird%2BOR%2Breptile%2BOR%2Bamphibian%2BOR%2Bvertebrate%2BOR%2Bwildlife%2529%26start%3D40","the role of acculturation in indigenous peoples’ hunting patterns and wildlife availability. the case of the tsimane’ in the bolivian amazon","A_T_grey"
"59","http://search.ndltd.org/show.php?id=oai%3Aunion.ndltd.org%3AMSSTATE%2Foai%3Alibrary.msstate.edu%3Aetd-03032016-113746&back=http%3A%2F%2Fsearch.ndltd.org%2Fsearch.php%3Fq%3D%2528manage%252A%2BOR%2Bcontrol%252A%2BOR%2Bcull%252A%2BOR%2Beradicat%252A%2BOR%2Bexterminat%252A%2529%2BAND%2B%2528attitude%252A%2BOR%2Bvalue%252A%2BOR%2Bperception%252A%2BOR%2Bresponse%252A%2BOR%2Breaction%252A%2BOR%2Bopinion%252A%2BOR%2Baccept%252A%2BOR%2Bbelief%252A%2BOR%2Bpreference%252A%2529%2BAND%2B%2528mammal%2BOR%2Bbird%2BOR%2Breptile%2BOR%2Bamphibian%2BOR%2Bvertebrate%2BOR%2Bwildlife%2529%26start%3D50","assessment of early successional arthropod and breeding bird response to intercropping switchgrass within an intensively managed loblolly pine forest","A_T_grey"
"60","http://search.ndltd.org/show.php?id=oai%3Aunion.ndltd.org%3AADTP%2F215266&back=http%3A%2F%2Fsearch.ndltd.org%2Fsearch.php%3Fq%3D%2528manage%252A%2BOR%2Bcontrol%252A%2BOR%2Bcull%252A%2BOR%2Beradicat%252A%2BOR%2Bexterminat%252A%2529%2BAND%2B%2528attitude%252A%2BOR%2Bvalue%252A%2BOR%2Bperception%252A%2BOR%2Bresponse%252A%2BOR%2Breaction%252A%2BOR%2Bopinion%252A%2BOR%2Baccept%252A%2BOR%2Bbelief%252A%2BOR%2Bpreference%252A%2529%2BAND%2B%2528mammal%2BOR%2Bbird%2BOR%2Breptile%2BOR%2Bamphibian%2BOR%2Bvertebrate%2BOR%2Bwildlife%2529%26start%3D50","influence of ripening grape compounds on behavioural responses of birds","A_T_grey"
"61","http://search.ndltd.org/show.php?id=oai%3Aunion.ndltd.org%3APROQUEST%2Foai%3Apqdtoai.proquest.com%3A10261753&back=http%3A%2F%2Fsearch.ndltd.org%2Fsearch.php%3Fq%3D%2528manage%252A%2BOR%2Bcontrol%252A%2BOR%2Bcull%252A%2BOR%2Beradicat%252A%2BOR%2Bexterminat%252A%2529%2BAND%2B%2528attitude%252A%2BOR%2Bvalue%252A%2BOR%2Bperception%252A%2BOR%2Bresponse%252A%2BOR%2Breaction%252A%2BOR%2Bopinion%252A%2BOR%2Baccept%252A%2BOR%2Bbelief%252A%2BOR%2Bpreference%252A%2529%2BAND%2B%2528mammal%2BOR%2Bbird%2BOR%2Breptile%2BOR%2Bamphibian%2BOR%2Bvertebrate%2BOR%2Bwildlife%2529%26start%3D70","habitat use  and the impacts of wetland management on autumn migrating rails in missouri","A_T_grey"
"62","http://search.ndltd.org/show.php?id=oai%3Aunion.ndltd.org%3Aasu.edu%2Fitem%3A17884&back=http%3A%2F%2Fsearch.ndltd.org%2Fsearch.php%3Fq%3D%2528manage%252A%2BOR%2Bcontrol%252A%2BOR%2Bcull%252A%2BOR%2Beradicat%252A%2BOR%2Bexterminat%252A%2529%2BAND%2B%2528attitude%252A%2BOR%2Bvalue%252A%2BOR%2Bperception%252A%2BOR%2Bresponse%252A%2BOR%2Breaction%252A%2BOR%2Bopinion%252A%2BOR%2Baccept%252A%2BOR%2Bbelief%252A%2BOR%2Bpreference%252A%2529%2BAND%2B%2528mammal%2BOR%2Bbird%2BOR%2Breptile%2BOR%2Bamphibian%2BOR%2Bvertebrate%2BOR%2Bwildlife%2529%26start%3D70","the effects of artificial water sources on small mammal communities","A_T_grey"
"63","http://search.ndltd.org/show.php?id=oai%3Aunion.ndltd.org%3ANSYSU%2Foai%3ANSYSU%3Aetd-0117107-154949&back=http%3A%2F%2Fsearch.ndltd.org%2Fsearch.php%3Fq%3D%2528manage%252A%2BOR%2Bcontrol%252A%2BOR%2Bcull%252A%2BOR%2Beradicat%252A%2BOR%2Bexterminat%252A%2529%2BAND%2B%2528attitude%252A%2BOR%2Bvalue%252A%2BOR%2Bperception%252A%2BOR%2Bresponse%252A%2BOR%2Breaction%252A%2BOR%2Bopinion%252A%2BOR%2Baccept%252A%2BOR%2Bbelief%252A%2BOR%2Bpreference%252A%2529%2BAND%2B%2528mammal%2BOR%2Bbird%2BOR%2Breptile%2BOR%2Bamphibian%2BOR%2Bvertebrate%2BOR%2Bwildlife%2529%26start%3D60","characterizations of biomechanical properties of bones in mammals","A_T_grey"
"64","http://search.ndltd.org/show.php?id=oai%3Aunion.ndltd.org%3Acanterbury.ac.nz%2Foai%3Air.canterbury.ac.nz%3A10092%2F3329&back=http%3A%2F%2Fsearch.ndltd.org%2Fsearch.php%3Fq%3D%2528manage%252A%2BOR%2Bcontrol%252A%2BOR%2Bcull%252A%2BOR%2Beradicat%252A%2BOR%2Bexterminat%252A%2529%2BAND%2B%2528attitude%252A%2BOR%2Bvalue%252A%2BOR%2Bperception%252A%2BOR%2Bresponse%252A%2BOR%2Breaction%252A%2BOR%2Bopinion%252A%2BOR%2Baccept%252A%2BOR%2Bbelief%252A%2BOR%2Bpreference%252A%2529%2BAND%2B%2528mammal%2BOR%2Bbird%2BOR%2Breptile%2BOR%2Bamphibian%2BOR%2Bvertebrate%2BOR%2Bwildlife%2529%26start%3D60","telomere length of kakapo and other new zealand birds : assessment of methods and applications","A_T_grey"
"65","http://search.ndltd.org/show.php?id=oai%3Aunion.ndltd.org%3APROQUEST%2Foai%3Apqdtoai.proquest.com%3A10002466&back=http%3A%2F%2Fsearch.ndltd.org%2Fsearch.php%3Fq%3D%2528manage%252A%2BOR%2Bcontrol%252A%2BOR%2Bcull%252A%2BOR%2Beradicat%252A%2BOR%2Bexterminat%252A%2529%2BAND%2B%2528attitude%252A%2BOR%2Bvalue%252A%2BOR%2Bperception%252A%2BOR%2Bresponse%252A%2BOR%2Breaction%252A%2BOR%2Bopinion%252A%2BOR%2Baccept%252A%2BOR%2Bbelief%252A%2BOR%2Bpreference%252A%2529%2BAND%2B%2528mammal%2BOR%2Bbird%2BOR%2Breptile%2BOR%2Bamphibian%2BOR%2Bvertebrate%2BOR%2Bwildlife%2529%26start%3D60","population dynamics of northern cardinal and carolina wren in an urban forest fragment| safe refuge or ecological trap?","A_T_grey"
"66","http://search.ndltd.org/show.php?id=oai%3Aunion.ndltd.org%3Atheses.fr%2F2014LYO10049&back=http%3A%2F%2Fsearch.ndltd.org%2Fsearch.php%3Fq%3D%2528manage%252A%2BOR%2Bcontrol%252A%2BOR%2Bcull%252A%2BOR%2Beradicat%252A%2BOR%2Bexterminat%252A%2529%2BAND%2B%2528attitude%252A%2BOR%2Bvalue%252A%2BOR%2Bperception%252A%2BOR%2Bresponse%252A%2BOR%2Breaction%252A%2BOR%2Bopinion%252A%2BOR%2Baccept%252A%2BOR%2Bbelief%252A%2BOR%2Bpreference%252A%2529%2BAND%2B%2528mammal%2BOR%2Bbird%2BOR%2Breptile%2BOR%2Bamphibian%2BOR%2Bvertebrate%2BOR%2Bwildlife%2529%26start%3D90","caractérisation fonctionnelle de deux nouveaux gènes ciliaires pendant le développement des vertébrés functional characterization of two new ciliary genes during the development of vertebrate","A_T_grey"
"67","http://search.ndltd.org/show.php?id=oai%3Aunion.ndltd.org%3AOCLC%2Foai%3Axtcat.oclc.org%3AOCLCNo%2F298944865&back=http%3A%2F%2Fsearch.ndltd.org%2Fsearch.php%3Fq%3D%2528manage%252A%2BOR%2Bcontrol%252A%2BOR%2Bcull%252A%2BOR%2Beradicat%252A%2BOR%2Bexterminat%252A%2529%2BAND%2B%2528attitude%252A%2BOR%2Bvalue%252A%2BOR%2Bperception%252A%2BOR%2Bresponse%252A%2BOR%2Breaction%252A%2BOR%2Bopinion%252A%2BOR%2Baccept%252A%2BOR%2Bbelief%252A%2BOR%2Bpreference%252A%2529%2BAND%2B%2528mammal%2BOR%2Bbird%2BOR%2Breptile%2BOR%2Bamphibian%2BOR%2Bvertebrate%2BOR%2Bwildlife%2529%26start%3D80","salt marsh bird community responses to open marsh water management","A_T_grey"
"68","http://hdl.handle.net/10453/23484 ","impacts of invasive exotic plants on reptile and amphibianassemblages.","A_T_grey"
"69","http://hdl.handle.net/2440/69173","land-use change, tropical biodiversity, and ecosystem services - southeast asian amphibians and reptiles in focus.","A_T_grey"
"70","http://hdl.handle.net/2123/10032","the effects of wildfire on small mammals and lizards in the simpson desert, central australia .","A_T_grey"
"71","http://sun.library.msstate.edu/ETD-db/theses/available/etd-10122010-185610/","effects of prescribed fire and selective herbicide (imazapyr) on biodiversity in intensively managed pine stands of mississippi.","A_T_grey"
"72","http://arks.princeton.edu/ark:/88435/dsp012v23vw90h","effects of livestock on wildlife on shared rangelands","A_T_grey"
"73","http://pqdtopen.proquest.com/#viewpdf?dispub=3524209","using light detection and ranging (lidar) technology to assess bird-habitat relationships| a case study from the northwoods of maine","A_T_grey"
"74","http://purl.flvc.org/FAU/215288","a test of factors affecting the foraging success of scarlet ibis","A_T_grey"
"75","http://dx.doi.org/10.5353/th_b4819930","impacts of illegal trapping and plantation forestry on herpetofaunal populations.","A_T_grey"
"76","http://docs.lib.purdue.edu/open_access_theses/681","the effects of radar on avian behavior: implications for wildlife management at airports","A_T_grey"
"77","http://hdl.handle.net/10150/223320","molecular phylogeography of the american beaver (castor canadensis): implications for management and conservation .","A_T_grey"
"78","http://sun.library.msstate.edu/ETD-db/theses/available/etd-04272010-143839/","fire ant response to management of native grass field buffers","A_T_grey"
"79","http://pqdtopen.proquest.com/#viewpdf?dispub=10261753","phenology, habitat use, and the impacts of wetland management on autumn migrating rails in missouri.","A_T_grey"
"80","http://hdl.handle.net/1893/2261","pine marten diet and habitat use within a managed coniferous forest.","A_T_grey"
"81","http://ufdc.ufl.edu/UFE0041538","wildlife and habitat responses to prescribed burning, roller chopping, and grazing of florida rangeland and pasture.","A_T_grey"
"82","http://hdl.handle.net/1813/40889","skin microbial communities and host-pathogen interactions in amphibians .","A_T_grey"
"83","http://dspace.knust.edu.gh:8080/jspui/handle/123456789/6873","post-logging recovery of amphibian assemblages and habitat preferences of the endangered giant squeaker frog (arthroleptis krokosua) in ghana’s moist semi-deciduous forests.","A_T_grey"
"84","http://scholar.colorado.edu/econ_gradetds/10","causes and consequences of altered avian communities in response to anthropogenic noise.","A_T_grey"
"85","http://openprairie.sdstate.edu/etd/1196","an integrated evaluation of the conservation reserve enhancement program in south dakota.","A_T_grey"
"86","http://trace.tennessee.edu/utk_gradthes/602","oak savanna restoration and management in the mid-south.","A_T_grey"
"87","http://scholarcommons.usf.edu/etd/1652","maintaining biodiversity with a mosaic of wetlands: factors affecting amphibian species richness among small isolated wetlands in central florida.","A_T_grey"
"88","http://rave.ohiolink.edu/etdc/view?acc_num=dayton1405702826","gene expression during newt lens regeneration and cephalopod eye evolution","A_T_grey"
"89","https://naldc.nal.usda.gov/download/14920/PDF","response of seedling bird vetch (vicia cracca) to six herbicides","A_T_grey"
"90","https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4876446/","quantitative evidence for the effects of multiple drivers on ...","A_T_grey"
"91","https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2894960/","wildlife tracking data management: a new vision","A_T_grey"
"92","http://digitalcommons.usu.edu/cgi/viewcontent.cgi?article=1276&context=govdocs","bird damage management in wyoming","A_T_grey"
"93","https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4451018/","bird biodiversity assessments in temperate forest: the value of point ...","A_T_grey"
"94","https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4494361/","a framework to evaluate wildlife feeding in research wildlife","A_T_grey"
"95","https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4368768/","maximizing the wildlife conservation value of road right-of-ways ...","A_T_grey"
"96","http://digitalcommons.unl.edu/cgi/viewcontent.cgi?article=1398&context=gpwdcwp","an assessment of the urban wildlife problem","A_T_grey"
"97","https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2725831/","wildlife - exotic pets and emerging zoonoses","A_T_grey"
"98","https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4227853/","evolutionary perspectives on wildlife disease: concepts and ...","A_T_grey"
"99","Proquest","protecting nature's diversity: mending strands in the web of life","A_T_grey"
"100","Proquest","an assessment of british farmers' and gamekeepers' experiences, attitudes and practices in relation to the european polecat mustela putorius","A_T_grey"
"101","Proquest","predation by introduced foxes on native bush rats in australia: do foxes take the doomed surplus?","A_T_grey"
"102","Proquest","exploring the preferences of wildlife recreationists for features of boreal forest management: a choice experiment approach","A_T_grey"
"103","Proquest","small-mammal responses to peat mining of southeastern canadian bogs","A_T_grey"
"104","Proquest","managing bison to restore biodiversity","A_T_grey"
"105","Proquest","complete mitochondrial dna sequence of conger myriaster (teleostei: anguilliformes): novel gene order for vertebrate mitochondrial genomes and the phylogenetic implications for anguilliform families","A_T_grey"
"106","Proquest","response of nontarget species to underground strychnine baiting for pocket gopher in southwest oregon","A_T_grey"
"107","Proquest","values, gender, and concern about potentially dangerous wildlife","A_T_grey"
"108","Proquest","response to forest floor vertebrates to riaprian hardwood conversion along the bear river, southwest washington","A_T_grey"
"109","Proquest","design and management of edge-0f-field water control structures for ecological benefits","A_T_grey"
"110","Proquest","abundance and species composition of amphibians, small mammals, and songbirds in riparian forest buffer strips of varying widths in the boreal mixedwood alberta","A_T_grey"
